full_key,namespace,key,source_en,target_it
Item/Flavour_Gold,Item,Flavour_Gold,Not everything that glitters is gold.,Non tutto quel che luccica è oro.
Item/Flavour_Goldenglow,Item,Flavour_Goldenglow,"A common yellow flower long favored by the Wardens of Solace for its remarkable endurance-enhancing properties. Vivid in appearance, it has accompanied countless wardens on their journeys across the realm.","Un comune fiore dorato a lungo prediletto dai Guardiani di Solace per le sue straordinarie proprietà rinvigorenti. Dal colore vivido e splendente, ha accompagnato innumerevoli guardiani nei loro viaggi attraverso il reame."
Item/Flavour_Helmet_Darkguard,Item,Flavour_Helmet_Darkguard,"Facing a multitude of grueling threats from poisonous insects to giant lizards, and towering armored centipedes, the Darkguards have long stood as a shield against the horrors of the Underworld. The esteem they hold within broader Underdweller society is reflected in the ornate yet functional armor crafted for them by the finest artisans of Kul Dubran.","Di fronte a una moltitudine di minacce spietate, da insetti velenosi a lucertole giganti fino a mostruosi millepiedi corazzati, i Guardiani Oscuri si sono a lungo eretti a baluardo contro gli orrori del Sottosuolo. La profonda stima di cui godono nell'intera società dei Sotterranei si riflette nell'armatura, tanto decorata quanto funzionale, forgiata per loro dai migliori mastri artigiani di Kul Dubran."
Item/Flavour_LichenAA,Item,Flavour_LichenAA,"Usually found on exposed rock surfaces the Rockflower is, biologically speaking, not actually a flower but a lichen that has been named after its decorative appearance even though it can be rather hard to spot.","Solitamente reperibile su superfici rocciose esposte, il Fior di Pietra, da un punto di vista biologico, non è propriamente un fiore bensì un lichene, battezzato così per via della sua forma decorativa, sebbene possa risultare assai arduo da scorgere."
Item/Flavour_LichenBA,Item,Flavour_LichenBA,LichenBA Flavour,Un lichene ruvido che prolifera negli anfratti umidi della roccia.
Item/Flavour_LichenCA,Item,Flavour_LichenCA,"Found almost exclusively in damp areas near small streams and forest ponds, Bog Lichen is known for its subtle invigorating effect and is therefore used in a wide variety of concoctions.","Reperibile quasi esclusivamente nelle zone umide nei pressi di ruscelli e acquitrini silvestri, il Lichene di Palude è noto per il suo sottile effetto rinvigorente ed è pertanto impiegato in un'ampia varietà di intrugli."
Item/Flavour_LichenDA,Item,Flavour_LichenDA,LichenDA Flavour,Una varietà di lichene cinerea dalle note proprietà alchemiche.
Item/Flavour_Manuscript_01,Item,Flavour_Manuscript_01,A stained but still sealed document that seems to be addressed towards the Moongate sentry.,"Un documento macchiato ma ancora sigillato, che sembra indirizzato alla sentinella del Portale Lunare."
Item/Flavour_MushroomAA,Item,Flavour_MushroomAA,"The unusual name of this fungus is believed to stem from its resemblance to the headdresses once worn by the tutors of Kul Dubran's ancient masonry schools. Though these traditions have long faded from memory, the flavorful mushroom still bears their name, preserving a small piece of their history. It is also prized for its use in traditional Underdweller medicine.","Si ritiene che l'insolito nome di questo fungo derivi dalla sua somiglianza con i copricapi un tempo indossati dai precettori delle antiche scuole di muratoria di Kul Dubran. Sebbene tali tradizioni siano ormai svanite dalla memoria, questo saporito fungo ne porta ancora il nome, preservando un frammento della loro storia. È altresì apprezzato nella medicina tradizionale del Popolo del Sottosuolo."
Item/Flavour_MushroomBA,Item,Flavour_MushroomBA,Mushroom BA Flavour,"Un fungo sotterraneo venato d’azzurro, ricco di spore aromatiche."
Item/Flavour_MushroomCA,Item,Flavour_MushroomCA,MushroomCA Flavour,"Un fungo spugnoso dalla consistenza gommosa, impiegato nella miscelazione."
Item/Flavour_MushroomDA,Item,Flavour_MushroomDA,MushroomDA Flavour,Un fungo verdastro dall’odore acre e pungente.
Item/Flavour_Mushroom_DA,Item,Flavour_Mushroom_DA,"The Green Acrimonling derives its name from both its biting stench and its unusually vivid green appearance. The fungus typically thrives on arid, rocky ground in proximity to water sources, where its extensive hydrophoric mycelium grants it a distinct advantage over competing flora and fungi by drawing moisture across considerable distances.","L'Acrimonide Verde deve il suo nome sia al suo puzzo pungente sia alla sua vivace colorazione smeraldina. Questo fungo prospera tipicamente su terreni aridi e rocciosi in prossimità di fonti d'acqua, dove il suo esteso micelio idroforico gli conferisce un netto vantaggio sulla flora e sui funghi concorrenti, assorbendo umidità anche a notevole distanza."
Item/Flavour_Mushroom_Yellowrath,Item,Flavour_Mushroom_Yellowrath,"An extremely poisonous but very rare Mushroom that is usually only found in deep dark caverns. Its unassuming appearance might be misleading as in the infrared spectrum it is shining rather vividly for both frightenign off unwanted lifeforms while also attracting the only living being that can safely stomach its potent poison. The Darkspot Inkling, a tiny spider that is has a symbiotic relationship with the Yellowrath in whish it lives from eating the surface layer of the fungus while spreading around its spores through the tiny cracks in the rocks that the Darkspot Inkling moves through.","Un fungo estremamente velenoso e assai raro, reperibile di norma soltanto nelle caverne più profonde e buie. Il suo aspetto dimesso può trarre in inganno, poiché nello spettro infrarosso brilla intensamente sia per scoraggiare intrusi indesiderati, sia per attirare l'unica creatura in grado di digerirne il letale veleno senza soccombere: il Ragno Macchia Scura, un minuscolo aracnide che vive in simbiosi con lo Yellowrath, nutrendosi dello strato superficiale del fungo e disperdendone le spore attraverso le fessure della roccia in cui si insinua."
Item/Flavour_RedPaste,Item,Flavour_RedPaste,"A red paste traditionally used by the Darkguards, who protect Underdweller settlements against the many dangers of the Underworld. Though its workings remain poorly documented, it is widely believed to grant a decisive edge in moments where survival is measured in seconds.","Una pasta scarlatta tradizionalmente impiegata dai Guardiani Oscuri, difensori degli insediamenti sotterranei contro i pericoli del Sottosuolo. Sebbene il suo principio rimanga poco documentato, si ritiene fornisca un vantaggio risolutivo in quegli istanti in cui la sopravvivenza si misura in frazioni di secondo."
Item/Flavour_RingsGeneric,Item,Flavour_RingsGeneric,"As a reward for their service and loyalty, favored members of Vrög's religious castes are occasionally gifted with ceremonial rings. While some are little more than simple bands of copper, others are said to possess properties that defy ordinary understanding.","Come ricompensa per la devozione e il servizio prestato, i membri prediletti delle caste religiose di Vrög vengono talvolta omaggiati con anelli cerimoniali. Se alcuni non sono che semplici vere di rame, di altri si favoleggia che custodiscano proprietà che sfidano ogni umana comprensione."
Item/Flavour_SmallScrapmetal,Item,Flavour_SmallScrapmetal,"A small pile of discarded metal fragments. Though worthless to most craftsmen, the countless jagged edges and broken spikes make it surprisingly useful in the hands of someone with less conventional ideas.","Un piccolo mucchio di frammenti metallici di scarto. Sebbene privi di valore per la maggior parte degli artigiani, le innumerevoli schegge aguzze e le punte spezzate lo rendono sorprendentemente utile nelle mani di chi nutre idee meno convenzionali."
Item/Flavour_StoneSalts,Item,Flavour_StoneSalts,"A relatively rare mineral, even small fragments of it are highly flammable. As such, it is commonly used to aid fire-starting or as a combustion agent in explosives.","Un minerale relativamente raro, i cui frammenti risultano altamente infiammabili anche in minime quantità. Viene pertanto comunemente impiegato come esca per accendere fuochi o come agente combustibile negli esplosivi."
Item/Flavour_StonerootGlue,Item,Flavour_StonerootGlue,"Stoneroot is a rare union of mineral deposit and bacterial growth that spreads through select rock layers in the deep earth, forming vein-like conduits within the stone itself. When broken and ground, it yields a sticky residue known simply as ""Stoneroot Glue"", long employed by the Underdwellers in construction and craft. Under high heat, however, the substance is known to become violently unstable.","La Radice di Pietra è una singolare fusione tra deposito minerale e colonia batterica che si propaga attraverso specifici strati rocciosi nelle viscere della terra, originando venature simili a condotti all’interno della roccia stessa. Frantumata e polverizzata, produce un residuo vischioso noto semplicemente come ""Colla di Radicapietra"", impiegata da secoli dai Sotterranei nell’edilizia e nell’artigianato. A temperature elevate, tuttavia, la sostanza diventa violentemente instabile."
Item/Flavour_YellowPaste,Item,Flavour_YellowPaste,"This striking yellow paste is a potent stimulant. Originally developed for medicinal use, it soon found its way into workshops, mines, and labor crews across the depths, where its ability to ward off fatigue often outweighed concerns about its long-term effects.","Questa vivida pasta gialla è un potente stimolante. Nata originariamente per scopi curativi, si è presto diffusa nelle fucine, nelle miniere e tra le squadre di minatori delle profondità, dove la sua facoltà di scacciare la fatica ha sovente prevalso sui timori per i suoi effetti a lungo termine."
Item/Grenade_ClusterBomb,Item,Grenade_ClusterBomb,Cluster Bomb,Bomba a grappolo
Item/Grenade_ExplosiveBomb,Item,Grenade_ExplosiveBomb,Explosive Bomb,Bomba esplosiva
Item/Grenade_FireBomb,Item,Grenade_FireBomb,Fire Bomb,Bomba incendiaria
Item/Grenade_HealBomb,Item,Grenade_HealBomb,Healing Bomb,Bomba curativa
Item/Grenade_OilFlask,Item,Grenade_OilFlask,Oil Flask,Ampolla d'olio
Item/Grenade_PullBomb,Item,Grenade_PullBomb,Pull Bomb,Bomba vortice
Item/Grenade_RootBomb,Item,Grenade_RootBomb,Root Bomb,Bomba radicante
Item/Grenade_ShrapnelBomb,Item,Grenade_ShrapnelBomb,Shrapnel Bomb,Bomba a frammentazione
Item/Grenade_StonerootGlueBomb,Item,Grenade_StonerootGlueBomb,Stroneroot Glue Bomb,Bomba di colladradice
Item/Grenade_VirulentGasBomb,Item,Grenade_VirulentGasBomb,Virulent Gas Bomb,Bomba a gas virulento
Item/Grenade_WindblastBomb,Item,Grenade_WindblastBomb,Windblast Bomb,Bomba a raffica d'aria
Item/HandBomb_Explosive,Item,HandBomb_Explosive,"A simple explosive grenade
Necessary Ingredients:
- Kutracite
- Stoneroot Glue
- Rotvein Powder","Una semplice bomba a mano esplosiva.
Ingredienti necessari:
- Kutracite
- Colla di radicapietra
- Polvere di radice marcescente"
Item/HandBomb_Shrapnel,Item,HandBomb_Shrapnel,"This potent grenate unleashes rapid sharp metalpieces on impact that cut through armor, bone and flesh alike.","Questa micidiale bomba scaglia al momento dell’impatto frammenti metallici acuminati ad altissima velocità, capaci di squarciare corazze, ossa e carne."
Item/HandBomb_Virulent,Item,HandBomb_Virulent,A deadly grenade that unleashes a virulent gas.,Una granata letale che sprigiona una densa nube di gas virulento.
Item/Ingredient_AbyssalSpirit,Item,Ingredient_AbyssalSpirit,Abyssal Spirit,Spirito abissale
Item/Ingredient_BitterstoneWine,Item,Ingredient_BitterstoneWine,Bitterstone Wine,Vino di pietramara
Item/Ingredient_BlueCap,Item,Ingredient_BlueCap,Everkin,Eternicino
Item/Ingredient_EvericeCrystalPowder,Item,Ingredient_EvericeCrystalPowder,Everice Crystal Powder,Polvere cristallina di permafrost
Item/Ingredient_Firecap,Item,Ingredient_Firecap,Firecap,Cappellofuoco
Item/Ingredient_Flower_Blue,Item,Ingredient_Flower_Blue,Blue Dogbane,Apocino azzurro
Item/Ingredient_Flower_Red,Item,Ingredient_Flower_Red,Sacred Bittercress,Billeri sacro
Item/Ingredient_Flower_Yellow,Item,Ingredient_Flower_Yellow,Goldenglow,Splendoro
Item/Ingredient_Herbs_01,Item,Ingredient_Herbs_01,Herbs,Erbe
Item/Ingredient_LichenAA,Item,Ingredient_LichenAA,Rockflower,Fior di pietra
Item/Ingredient_LichenBA,Item,Ingredient_LichenBA,LichenBA,Lichene muschioso
Item/Ingredient_LichenCA,Item,Ingredient_LichenCA,Bog Lichen,Lichene di palude
Item/Ingredient_LichenDA,Item,Ingredient_LichenDA,LichenDA,Lichene cinereo
Item/Ingredient_Liquid_01,Item,Ingredient_Liquid_01,Liquid,Liquido
Item/Ingredient_MushroomAA,Item,Ingredient_MushroomAA,Magister's Hat,Cappello del magister
Item/Ingredient_MushroomBA,Item,Ingredient_MushroomBA,MushroomBA,Fungo venato
Item/Ingredient_MushroomCA,Item,Ingredient_MushroomCA,MushroomCA,Fungo spugnoso
Item/Ingredient_MushroomDA,Item,Ingredient_MushroomDA,Green Acrimonling,Acrimonide verde
Item/Ingredient_Paste_Bittertongue,Item,Ingredient_Paste_Bittertongue,Bittertongue Paste,Pasta linguamara
Item/Ingredient_Paste_Blue,Item,Ingredient_Paste_Blue,Blue Paste,Pasta azzurra
Item/Ingredient_Paste_Grey,Item,Ingredient_Paste_Grey,Grey Paste,Pasta grigia
Item/Ingredient_Paste_Red,Item,Ingredient_Paste_Red,Red Paste,Pasta rossa
Item/Ingredient_Paste_Yellow,Item,Ingredient_Paste_Yellow,Yellow Paste,Pasta gialla
Item/Ingredient_RotveinGas,Item,Ingredient_RotveinGas,Rotvein Gas,Gas di radice marcescente
Item/Ingredient_RotveinPowder,Item,Ingredient_RotveinPowder,Rotvein is a highly toxic rootlike plant that requires no sunlight and is mostly found in very deep underground caves. In dried powder form it is also highly explosive on ignition.,"La radice marcescente è una pianta tuberosa altamente tossica che prospera nel buio delle caverne più profonde. Ridotta in polvere essiccata, risulta violentemente esplosiva se innescata."
Item/Ingredient_SmallScrap,Item,Ingredient_SmallScrap,Small Scrapmetal,Frammenti di metallo
Item/Ingredient_StonerootGlue,Item,Ingredient_StonerootGlue,Stoneroot Glue,Colla di radicapietra
Item/ItemFilter_Ingredients,Item,ItemFilter_Ingredients,Ingredients,Ingredienti
Item/ItemFilter_Item_All,Item,ItemFilter_Item_All,All Items,Tutti gli oggetti
Item/ItemFilter_Item_Armors,Item,ItemFilter_Item_Armors,Equipment,Equipaggiamento
Item/ItemFilter_Item_Collectable,Item,ItemFilter_Item_Collectable,Collectable,Collezionabili
Item/ItemFilter_Item_Consumable,Item,ItemFilter_Item_Consumable,Consumables,Consumabili
Item/ItemFilter_Item_Jewelry,Item,ItemFilter_Item_Jewelry,Jewelry,Gioielli
Item/ItemFilter_Item_Quest,Item,ItemFilter_Item_Quest,Quest,Missione
Item/ItemFilter_Item_Recipe,Item,ItemFilter_Item_Recipe,Recipes,Ricette
Item/ItemFilter_Item_Weapons,Item,ItemFilter_Item_Weapons,Weapons,Armi
Item/ItemFilter_SpellMods_All,Item,ItemFilter_SpellMods_All,All Spell Mods,Tutti i modificatori
Item/ItemFilter_SpellMods_Elements,Item,ItemFilter_SpellMods_Elements,Elements,Elementi
Item/ItemFilter_SpellMods_General,Item,ItemFilter_SpellMods_General,General,Generali
Item/ItemFilter_SpellMods_Shape,Item,ItemFilter_SpellMods_Shape,Shapes,Forme
Item/ItemType_Amulet,Item,ItemType_Amulet,Amulet,Amuleto
Item/ItemType_Armor,Item,ItemType_Armor,Equipment,Equipaggiamento
Item/ItemType_Armor_Heavy,Item,ItemType_Armor_Heavy,Heavy,Pesante
Item/ItemType_Armor_Light,Item,ItemType_Armor_Light,Light,Leggera
Item/ItemType_Armor_Medium,Item,ItemType_Armor_Medium,Medium,Media
Item/ItemType_Coating,Item,ItemType_Coating,Coating,Unguento
Item/ItemType_Collectable,Item,ItemType_Collectable,Collectable Item,Oggetto collezionabile
Item/ItemType_Consumable,Item,ItemType_Consumable,Consumable,Consumabile
Item/ItemType_Flora,Item,ItemType_Flora,Flora,Flora
Item/ItemType_Food,Item,ItemType_Food,Food,Cibo
Item/ItemType_Helmet,Item,ItemType_Helmet,Helmet,Elmo
Item/ItemType_Herbs,Item,ItemType_Herbs,Herbs,Erbe
Item/ItemType_Jewelry,Item,ItemType_Jewelry,Jewelry,Gioielli
Item/ItemType_Liquid,Item,ItemType_Liquid,Liquid,Liquido
Item/ItemType_Mineral,Item,ItemType_Mineral,Mineral,Minerale
Item/ItemType_Paste,Item,ItemType_Paste,Paste,Pasta
Item/ItemType_Potion,Item,ItemType_Potion,Potion,Pozione
Item/ItemType_Quest,Item,ItemType_Quest,Quest Item,Oggetto di missione
Item/ItemType_Recipe,Item,ItemType_Recipe,Recipe,Ricetta
Item/ItemType_Ring,Item,ItemType_Ring,Ring,Anello
Item/ItemType_Separator,Item,ItemType_Separator, · , · 
Item/ItemType_Shroom,Item,ItemType_Shroom,Shroom,Fungo
Item/ItemType_Spices,Item,ItemType_Spices,Spices,Spezie
Item/ItemType_Throwable,Item,ItemType_Throwable,Throwable,Da lancio
Item/ItemType_Trap,Item,ItemType_Trap,Trap,Trappola
Item/ItemType_Trophy,Item,ItemType_Trophy,Trophy,Trofeo
Item/ItemType_Weapon,Item,ItemType_Weapon,Weapon,Arma
Item/ItemType_Weapon_1Hand,Item,ItemType_Weapon_1Hand,One-handed,A una mano
Item/ItemType_Weapon_2Hand,Item,ItemType_Weapon_2Hand,Two-handed,A due mani
Item/ItemType_Weapon_Arrow,Item,ItemType_Weapon_Arrow,Arrow,Freccia
Item/ItemType_Weapon_Axe,Item,ItemType_Weapon_Axe,Axe,Ascia
Item/ItemType_Weapon_Banner,Item,ItemType_Weapon_Banner,Banner,Stendardo
Item/ItemType_Weapon_Bow,Item,ItemType_Weapon_Bow,Bow,Arco
Item/ItemType_Weapon_Club,Item,ItemType_Weapon_Club,Club,Mazza
Item/ItemType_Weapon_Dagger,Item,ItemType_Weapon_Dagger,Dagger,Pugnale
Item/ItemType_Weapon_Hammer,Item,ItemType_Weapon_Hammer,Hammer,Martello
Item/ItemType_Weapon_Mace,Item,ItemType_Weapon_Mace,Mace,Mazza ferrata
Item/ItemType_Weapon_Shield,Item,ItemType_Weapon_Shield,Shield,Scudo
Item/ItemType_Weapon_Spear,Item,ItemType_Weapon_Spear,Spear,Lancia
Item/ItemType_Weapon_Sword,Item,ItemType_Weapon_Sword,Sword,Spada
Item/ItemType_Weapon_Throwable,Item,ItemType_Weapon_Throwable,Throwable,Da lancio
Item/ItemType_Weapon_Torch,Item,ItemType_Weapon_Torch,Torch,Torcia
Item/Item_Desc_Druid_Armor_Medium_Helmet_01,Item,Item_Desc_Druid_Armor_Medium_Helmet_01,Casting Firebolt has a <PosStat>25-65%</> chance to spawn a raging fire conjuration for <PosStat>5s</> when it it hits a living target. The conjuration does <PosStat>10</> fire damage per hit and has a <PosStat>50%</> chance to explode instead of disappear.,Lanciare Dardo di fuoco ha una probabilità del <PosStat>25-65%</> di evocare una furiosa manifestazione fiammeggiante per <PosStat>5 s</> quando colpisce un bersaglio vivente. L’evocazione infligge <PosStat>10</> danni da fuoco per colpo e ha il <PosStat>50%</> di probabilità di esplodere invece di svanire.
Item/Item_Desc_Gold,Item,Item_Desc_Gold,Common currency which can be used for trading.,Valuta comune utilizzata per il commercio.
Item/Item_Desc_Recipe_SkinHardeningPotion,Item,Item_Desc_Recipe_SkinHardeningPotion,A recipe that lists the necessary ingredients for a skin hardening potion.,Una ricetta che elenca gli ingredienti necessari per una pozione d’indurimento epidermico.
Item/Jewelery_RingOfRegeneration_01,Item,Jewelery_RingOfRegeneration_01,"An old bonding ring, gifted to bless the wearer with a long life and quick recoveries shall anything bad happen.","Un antico anello nuziale, donato per benedire chi lo indossa con una lunga vita e una rapida guarigione qualora sventura dovesse colpirlo."
Item/Jewelry_Charm_01,Item,Jewelry_Charm_01,Add <PosStat>+10</> Max HP for every flower or shroom  in the inventory,Aggiunge <PosStat>+10</> ai PV massimi per ogni fiore o fungo nell’inventario
Item/Key_Runestone,Item,Key_Runestone,Keeper's Runestone,Pietra runica del custode
Item/Mushroom_Yellowrath,Item,Mushroom_Yellowrath,Yellowrath,Yellowrath
Item/PuzzleCasket,Item,PuzzleCasket,A lavish casket found in households of upper class Underdwellers. Usually contains precious jewelry or minerals important to their owner.,Uno sfarzoso scrigno tipico delle dimore dell’alta società dei Sotterranei. Di norma custodisce gioielli preziosi o minerali d’inestimabile valore per il proprietario.
Item/PuzzleKey_Underdweller,Item,PuzzleKey_Underdweller,Its intricate craftsmanship whispers tales of an era long past.,La sua complessa fattura sussurra i fasti di un'epoca ormai perduta.
Item/Recipe_Bomb_Explosive,Item,Recipe_Bomb_Explosive,Explosive Grenade,Granata esplosiva
Item/Recipe_Bomb_Shrapnel,Item,Recipe_Bomb_Shrapnel,Shrapnel Bomb,Bomba a frammentazione
Item/Recipe_Bomb_ViruGas,Item,Recipe_Bomb_ViruGas,Virulent Gas Bomb,Bomba a gas virulento
Item/Resource_BluePaste,Item,Resource_BluePaste,Blue Paste,Pasta azzurra
Item/Resource_DriedHerbs,Item,Resource_DriedHerbs,Dried Herbs,Erbe essiccate
Item/Resource_Parchment,Item,Resource_Parchment,Parchment,Pergamena
Item/Resource_RedPaste,Item,Resource_RedPaste,Red Paste,Pasta rossa
Item/Resource_StoneSalts,Item,Resource_StoneSalts,Stone Salts,Sali di pietra
Item/RespecPotion_1,Item,RespecPotion_1,"Upon quaffing thereof, the imbiber shall discover that many certainties formerly held with unwavering confidence were, perhaps, arrived at with undue haste.","Nell’ingollare siffatto intruglio, il bevitore scoprirà che molte delle certezze un tempo serbate con incrollabile ardore furono, forse, raggiunte con soverchia fretta."
Item/Scroll_1,Item,Scroll_1,Message to the Moongate Sentry,Messaggio per la sentinella del Portale Lunare
Item/Scroll_2,Item,Scroll_2,Recipe - Barkskin,Ricetta - Pelle di corteccia
Item/SkillPotion_1,Item,SkillPotion_1,"Whosoever doth partake thereof shall find himself possessed of one further opportunity to pursue those disciplines hitherto denied unto him, albeit by means most obscure and of no discernible natural order.","Chiunque ne prenda parte si ritroverà in dote un’ulteriore facoltà di perseguire quelle discipline finora a lui precluse, sebbene attraverso pratiche assai oscure e aliene a qualsivoglia ordine naturale."
Item/SpellScroll_EldritchStorm,Item,SpellScroll_EldritchStorm,Eldritch Storm,Tempesta ancestrale
Item/SpellScroll_FireBreath,Item,SpellScroll_FireBreath,Fire Breath,Soffio di fuoco
Item/SpellScroll_Firebolt,Item,SpellScroll_Firebolt,Firebolt,Dardo di fuoco
Item/SpellScroll_IceBreath,Item,SpellScroll_IceBreath,Ice Breath,Soffio di ghiaccio
Item/SpellScroll_ShardsOfWinter,Item,SpellScroll_ShardsOfWinter,Shards of Winter,Schegge d'inverno
Item/SpellScroll_Windblast,Item,SpellScroll_Windblast,Windblast,Ondata d'aria
Item/Trophy_BloodHound,Item,Trophy_BloodHound,Bloodhound Trophy,Trofeo del segugio sanguinario
Item/Trophy_Bug,Item,Trophy_Bug,Bug Trophy,Trofeo dell’insettoide
Item/Trophy_Groth,Item,Trophy_Groth,Groth Trophy,Trofeo del Groth
Item/Trophy_Lizard,Item,Trophy_Lizard,Lizard Trophy,Trofeo della lucertola
Item/Trophy_MageGuard,Item,Trophy_MageGuard,Mageguard Trophy,Trofeo della guardia magica
Item/Trophy_Orc,Item,Trophy_Orc,Orc Trophy,Trofeo dell'orco
ST_Alchemy/CoatingHeader_Mixed,ST_Alchemy,CoatingHeader_Mixed,Lasts {Duration} or {MaxHits} Hits,Dura {Duration} o {MaxHits} colpi
ST_Alchemy/CoatingHeader_OverTime,ST_Alchemy,CoatingHeader_OverTime,Lasts {Duration},Dura {Duration}
ST_Alchemy/CoatingHeader_PerHit,ST_Alchemy,CoatingHeader_PerHit,Lasts {MaxHits} Hits,Dura {MaxHits} colpi
ST_Alchemy/ContainerDescription_HandBomb,ST_Alchemy,ContainerDescription_HandBomb,The ingredients mixed in this container create throwable hand bombs.,Gli ingredienti miscelati in questo contenitore creano bombe a mano da lancio.
ST_Alchemy/ContainerDescription_Potion,ST_Alchemy,ContainerDescription_Potion,The ingredients mixed in this container create a potion which affects your body.,Gli ingredienti miscelati in questo contenitore creano una pozione che agisce sul tuo corpo.
ST_Alchemy/ContainerDescription_Vial,ST_Alchemy,ContainerDescription_Vial,"The ingredients mixed in this container create a vial that can be applied to your weapon, giving it additional effects.","Gli ingredienti miscelati in questo contenitore creano un unguento da applicare alla tua arma, conferendole effetti aggiuntivi."
ST_Alchemy/ContainerName_HandBomb,ST_Alchemy,ContainerName_HandBomb,HAND BOMB,BOMBA A MANO
ST_Alchemy/ContainerName_Potion,ST_Alchemy,ContainerName_Potion,POTION,POZIONE
ST_Alchemy/ContainerName_Vial,ST_Alchemy,ContainerName_Vial,VIAL,UNGENTO
ST_Alchemy/ContainersDescription,ST_Alchemy,ContainersDescription,"Select one of the available containers as a base to mix ingredients. Depending on the container, you will get a special and unique result.","Seleziona uno dei contenitori disponibili come base per miscelare gli ingredienti. A seconda del contenitore, otterrai un risultato unico e speciale."
ST_Alchemy/ContainersLabel,ST_Alchemy,ContainersLabel,Choose Container:,Scegli contenitore:
ST_Alchemy/CraftButton_Coating,ST_Alchemy,CraftButton_Coating,Craft Vial,Crea unguento
ST_Alchemy/CraftButton_Grenade,ST_Alchemy,CraftButton_Grenade,Craft Hand Bomb,Crea bomba a mano
ST_Alchemy/CraftButton_Item,ST_Alchemy,CraftButton_Item,Craft Item,Crea oggetto
ST_Alchemy/CraftButton_Potion,ST_Alchemy,CraftButton_Potion,Craft Potion,Crea pozione
ST_Alchemy/CraftContribution_All_Mult,ST_Alchemy,CraftContribution_All_Mult,Increases Potency and Duration of ingredients by {ValuePerc},Aumenta efficacia e durata degli ingredienti del {ValuePerc}
ST_Alchemy/CraftContribution_Coating_Duration_Add,ST_Alchemy,CraftContribution_Coating_Duration_Add,Extends coating duration by {Value},Estende la durata dell'unguento di {Value}
ST_Alchemy/CraftContribution_Coating_Duration_Mult,ST_Alchemy,CraftContribution_Coating_Duration_Mult,Extends coating duration by {ValuePerc},Estende la durata dell'unguento del {ValuePerc}
ST_Alchemy/CraftContribution_Coating_Hits_Add,ST_Alchemy,CraftContribution_Coating_Hits_Add,Extends coating hits by {Value},Aumenta i colpi dell'unguento di {Value}
ST_Alchemy/CraftContribution_Coating_Hits_Mult,ST_Alchemy,CraftContribution_Coating_Hits_Mult,Extends coating  hits by {ValuePerc},Aumenta i colpi dell'unguento del {ValuePerc}
ST_Alchemy/CraftContribution_Duration_Add,ST_Alchemy,CraftContribution_Duration_Add,{Value} duration,{Value} di durata
ST_Alchemy/CraftContribution_Duration_Mult,ST_Alchemy,CraftContribution_Duration_Mult,{ValuePerc} duration ,{ValuePerc} di durata
ST_Alchemy/CraftContribution_Values_Mult,ST_Alchemy,CraftContribution_Values_Mult,Increases Potency of ingredients by {ValuePerc},Aumenta la potenza degli ingredienti del {ValuePerc}
ST_Alchemy/ItemCreated,ST_Alchemy,ItemCreated,Crafted Item:,Oggetto creato:
ST_Alchemy/RecipeUnlocked,ST_Alchemy,RecipeUnlocked,Unlocked Recipe:,Ricetta sbloccata:
ST_Inspections/Inspect_Hub_HornedHead_Body,ST_Inspections,Inspect_Hub_HornedHead_Body,"These columns bears the marks of those who stood this watch before me. Each carving a quiet testament to their vigil.
When my turn has earned it, I will carve mine.","Queste colonne recano i sigilli di coloro che hanno montato questa guardia prima di me. Ciascuna incisione è la silente testimonianza della loro veglia.
Quando il mio turno ne sarà stato degno, inciderò il mio."
ST_Inspections/Inspect_Hub_HornedHead_Title,ST_Inspections,Inspect_Hub_HornedHead_Title,Carvings,Incisioni
ST_Inspections/Inspect_Hub_Lizard_Body,ST_Inspections,Inspect_Hub_Lizard_Body,"The giant lizard Orgran is an old friend and companion of Terul.
His fearsome appearance belies a remarkably gentle nature, though Terul has shared many tales of how fiercely Orgran defended him against the countless dangers of the Underworld.","La gigantesca lucertola Orgran è una vecchia amica e fedele compagna di Terul.
Il suo aspetto temibile cela un'indole sorprendentemente mite, sebbene Terul abbia narrato molte storie sul vigore feroce con cui Orgran lo ha difeso dagli innumerevoli pericoli del Sottosuolo."
ST_Inspections/Inspect_Hub_Lizard_Title,ST_Inspections,Inspect_Hub_Lizard_Title,Orgran,Orgran
ST_CharacterNames/Character_BannerGoblin,ST_CharacterNames,Character_BannerGoblin,Shortling Chief,Capo dei bassotti
ST_CharacterNames/Character_Goblin,ST_CharacterNames,Character_Goblin,Shortling,Bassotto
ST_CharacterNames/Character_Groth_Heavy_Default,ST_CharacterNames,Character_Groth_Heavy_Default,Heavy Groth,Groth corazzato
ST_CharacterNames/Character_Hero,ST_CharacterNames,Character_Hero,Druid,Druido
ST_CharacterNames/Character_Lizard,ST_CharacterNames,Character_Lizard,Orgran,Orgran
ST_CharacterNames/Character_MageCommander,ST_CharacterNames,Character_MageCommander,Mysterious Warrior,Guerriero misterioso
ST_CharacterNames/Character_MageGuard_Default,ST_CharacterNames,Character_MageGuard_Default,Mage Guard,Guardia magica
ST_CharacterNames/Character_Orc_Default,ST_CharacterNames,Character_Orc_Default,Orc,Orco
ST_CharacterNames/Character_Orc_Elite_Default,ST_CharacterNames,Character_Orc_Elite_Default,Orc Elite,Orco d’élite
